generation,id,novelty,score,species,parent1,parent2
0,1,-1,-0.04357001447291491,1,-1,-1
0,2,-1,-0.32182822721193455,1,-1,-1
0,3,2.867377596224777,0.1582448165841927,2,-1,-1
0,4,2.869625091149034,0.15809479184028516,1,-1,-1
0,5,3.1503192247046687,0.12358066868543756,1,-1,-1
0,6,0.0,0.16536744679522397,1,-1,-1
0,7,0.0,0.16536744679522397,1,-1,-1
0,8,-1,-0.06836678453859359,1,-1,-1
0,9,0.0,0.16536744679522397,2,-1,-1
0,10,0.0,0.16536744679522397,1,-1,-1
0,11,0.0,0.16536744679522397,1,-1,-1
0,12,2.8691101029749095,0.15811183395649195,1,-1,-1
0,13,5.7743563530531605e-05,0.16536747473701585,1,-1,-1
0,14,0.0007452233983352131,0.13675533003988705,1,-1,-1
0,15,-1,-0.008021247029878623,1,-1,-1
0,16,0.0,0.16536744679522397,2,-1,-1
0,17,0.0008639587146385946,0.1367512232443675,1,-1,-1
0,18,-1,-0.04092693469568023,1,-1,-1
0,19,0.0,0.16536744679522397,2,-1,-1
0,20,1.5218640746471805,0.0764621124171538,2,-1,-1
0,21,-1,-0.0626489664679228,1,-1,-1
0,22,0.0,0.16536744679522397,1,-1,-1
0,23,-1,-0.07331404232005764,1,-1,-1
0,24,2.842952411269146,0.017869010797129475,1,-1,-1
0,25,0.0,0.16536744679522397,1,-1,-1
0,26,0.0,0.16536744679522397,2,-1,-1
0,27,25.796065017217177,0.13594584816616093,1,-1,-1
0,28,0.5924280759110618,0.1610588837452322,1,-1,-1
0,29,10.141497472256045,0.20028473103985686,1,-1,-1
0,30,0.0007727998713116334,0.1367562182038204,1,-1,-1
0,31,5.083362687704115e-07,0.165367447080809,1,-1,-1
0,32,0.0,0.16536744679522397,1,-1,-1
0,33,0.6273501208568046,0.15885452664666405,1,-1,-1
0,34,-1,-0.1950927710684536,1,-1,-1
0,35,35.42606351680573,0.30091164796613773,1,-1,-1
0,36,27.822703682761034,0.04316754093936879,1,-1,-1
0,37,0.0,0.16536744679522397,1,-1,-1
0,38,11.329907512502217,0.31423156647173445,1,-1,-1
0,39,0.6083720830234066,0.16043580106730956,1,-1,-1
0,40,0.0,0.16536744679522397,1,-1,-1
0,41,-1,-0.05184838553880114,1,-1,-1
0,42,-1,-0.06467824746067978,2,-1,-1
0,43,3.0601722093775474,0.027593689349414374,1,-1,-1
0,44,-1,-0.027823657794035412,1,-1,-1
0,45,3.8093812208117574e-06,0.16536744871308262,1,-1,-1
0,46,0.0,0.16536744679522397,1,-1,-1
0,47,-1,-0.05235664617154569,1,-1,-1
0,48,1.346404220900888,0.19700177704303898,1,-1,-1
0,49,0.06839899192091972,0.17131804422353006,1,-1,-1
0,50,0.0,0.16536744679522397,1,-1,-1
0,51,0.0,0.16536744679522397,1,-1,-1
0,52,0.0,0.16536744679522397,1,-1,-1
0,53,-1,-0.053429857290349735,1,-1,-1
0,54,29.59406076390942,0.08139551725949384,1,-1,-1
0,55,0.0,0.16536744679522397,1,-1,-1
0,56,0.0,0.16536744679522397,1,-1,-1
0,57,0.0,0.16536744679522397,1,-1,-1
0,58,-1,-0.032825658923394896,1,-1,-1
0,59,0.0,0.16536744679522397,2,-1,-1
0,60,0.0,0.16536744679522397,1,-1,-1
0,61,27.70026986494031,0.5035095461577094,1,-1,-1
0,62,0.00016705645492213724,0.16536755756555122,1,-1,-1
0,63,0.0,0.16536744679522397,1,-1,-1
0,64,-1,-0.042844990812203346,1,-1,-1
0,65,0.0,0.16536744679522397,3,-1,-1
0,66,-1,-0.06836701454430333,1,-1,-1
0,67,0.0,0.16536744679522397,1,-1,-1
0,68,0.06838300837843608,0.17131793308889956,1,-1,-1
0,69,-1,-0.06298037643772203,1,-1,-1
0,70,0.0,0.16536744679522397,1,-1,-1
